Id;SurveyAnswerID;Content;BeginOffset;SentimentScore;SentimentMagnitude
11582;61673;"Buena atencion";-1;0,89999997615814209;0,89999997615814209
11587;61694;"La calidad es excelente y la amabilidad de sus asesores hace aún más satisfactoria la compra";-1;0,89999997615814209;0,89999997615814209
11588;61697;"Me gustó mucho la atención  al cliente exelente";-1;0,89999997615814209;0,89999997615814209
11589;61702;"Muy buenos estilos";-1;0,89999997615814209;0,89999997615814209
11590;61705;"La Atención es muy interesante, son muy amables los empleados, eso hace que se visite constantemente el almacén...";-1;0,89999997615814209;0,89999997615814209
11592;61717;"Nos gustó la atención del joven que nos atendió.";-1;0,89999997615814209;0,89999997615814209
11594;61726;"Muy buena marca, ropa linda y fina";-1;0,89999997615814209;0,89999997615814209
11595;61737;"Son buenos productos";-1;0,89999997615814209;0,89999997615814209
11596;61741;"Buena calidad en prendas y muy a la moda
Felicitaciones";-1;0,89999997615814209;0,89999997615814209
11597;61745;"Exelentes me encanta Para mi hijo";-1;0,89999997615814209;0,89999997615814209
11599;61769;"muchas gracias por su buena atención , las promociones y por hacer felices a mis hijos";-1;0,89999997615814209;0,89999997615814209
11601;61780;"Buena atención, buenos artículos y en esta temporada buenas promociones.";-1;0,89999997615814209;0,89999997615814209
11602;61782;"Muy buena marca";-1;0,89999997615814209;0,89999997615814209
11604;61787;"Me gusta mucho la ropa y los zapatos de niño.";-1;0,89999997615814209;0,89999997615814209
11606;61798;"Excelente tienda , siempre muy bien atendida .";-1;0,89999997615814209;0,89999997615814209
11608;61806;"Quiero resaltar  la labor de la niña  que me atendió  en la caja tuvo  demasiada disposición  y me atendió  muy amablemente";-1;0,89999997615814209;0,89999997615814209
11609;61810;"Buena atención";-1;0,89999997615814209;0,89999997615814209
11611;61818;"Me encanta la calidad de la ropa y excelente atención";-1;0,89999997615814209;0,89999997615814209
11618;61862;"Exelente atención en todo y sobre todo los precios me parecen justos";-1;0,89999997615814209;0,89999997615814209
11621;61883;"Muy buena la atención brindada, hay muy buenos diseños y encontré las tallas que necesitaba para mis hijos.";-1;0,89999997615814209;0,89999997615814209
11627;61909;"Me encanta la ropa es de muy buena calidad y me encantan las promociones :)";-1;0,89999997615814209;0,89999997615814209
11628;61922;"Se encuentra ropa muy bonita para adolecentes";-1;0,89999997615814209;0,89999997615814209
11630;61944;"Me encanta todo lo que venden, los precios son justos...";-1;0,89999997615814209;0,89999997615814209
11631;61946;"Excelente calidad y atencion";-1;0,89999997615814209;0,89999997615814209
11633;61963;"Nos gusta la calidad de sus productos por eso compró ahí";-1;0,89999997615814209;0,89999997615814209
11634;61970;"Calidad";-1;0,89999997615814209;0,89999997615814209
11639;61976;"Buena.";-1;0,89999997615814209;0,89999997615814209
11641;61976;"Calidad.";-1;0,89999997615814209;0,89999997615814209
11644;61976;"Encanta.";-1;0,89999997615814209;0,89999997615814209
11646;61978;"Buen servicio de atención....";-1;0,89999997615814209;0,89999997615814209
11647;61982;"Me encanta la ropa para mi hijo";-1;0,89999997615814209;0,89999997615814209
11648;62000;"Excelente calidad";-1;0,89999997615814209;0,89999997615814209
11649;62006;"Buena  calidad d ropa y buenos precios";-1;0,89999997615814209;0,89999997615814209
11651;62007;"Excelente muy buena.";-1;0,89999997615814209;0,89999997615814209
11654;62017;"Muchas gracias";-1;0,89999997615814209;0,89999997615814209
11656;62041;"Me encanta su ropa.";-1;0,89999997615814209;0,89999997615814209
11657;62043;"Los felicito por la variedad de ropa infantil que tienen y q sigan habiendo más promociones en y saque más colecciones gracias";-1;0,89999997615814209;0,89999997615814209
11658;62049;"me gustó la atención con";-1;0,89999997615814209;0,89999997615814209
11659;62052;"Excelente servicio por parte del personal
Feliz navidad y próspero año nuevo";-1;0,89999997615814209;0,89999997615814209
11663;62058;"La señorita de la caja tiene disposición, servicio y disfruta de su trabajo.";-1;0,89999997615814209;0,89999997615814209
11666;62059;"Marca reconocida, confiable, innovadora.";-1;0,89999997615814209;0,89999997615814209
11668;62064;"Gracias por la atención";-1;0,89999997615814209;0,89999997615814209
11669;62073;"Me gusta mucho la ropa";-1;0,89999997615814209;0,89999997615814209
11670;62079;"Buenas promociones buena calidad";-1;0,89999997615814209;0,89999997615814209
11674;62100;"Buenas tardes todo muy bien bonito gracias";-1;0,89999997615814209;0,89999997615814209
11675;62103;"Muy buen servicio";-1;0,89999997615814209;0,89999997615814209
11676;62108;"Muy buena calidad de ropa";-1;0,89999997615814209;0,89999997615814209
11677;62115;"Muy buena la atención....exc";-1;0,89999997615814209;0,89999997615814209
11679;62123;"Buena información";-1;0,89999997615814209;0,89999997615814209
11684;62127;"Me gustan los diseños y la atención";-1;0,89999997615814209;0,89999997615814209
11685;62128;"Comodidad y facilidad para comprar";-1;0,89999997615814209;0,89999997615814209
11686;62130;"Me encanta la calidad de la ropa muy buena atención";-1;0,89999997615814209;0,89999997615814209
11687;62135;"Muy atentas";-1;0,89999997615814209;0,89999997615814209
11695;62160;"Hay ropa muy bonita .";-1;0,89999997615814209;0,89999997615814209
11696;62160;"Fue una compra muy hermosa para un bebé muy especial .";-1;0,89999997615814209;0,89999997615814209
11697;62163;"Muy bn gracias";-1;0,89999997615814209;0,89999997615814209
11699;62178;"Muy hermosa toda la ropa y sobre todo la que compre en casino es de buen gusto me encantó gracias";-1;0,89999997615814209;0,89999997615814209
11700;62179;"Cinco percato todo me encantó el servicio";-1;0,89999997615814209;0,89999997615814209
11702;62187;"Excelente servicio al cliente
Muy satisfecha";-1;0,89999997615814209;0,89999997615814209
11703;62190;"Al comprar por página web el envío llega súper rápido y el ir a la tienda las niñas manejan excelente atención al cliente, los felicito!";-1;0,89999997615814209;0,89999997615814209
11705;62202;"Sus prendas son de muy buena calidad y la atención es muy exelente";-1;0,89999997615814209;0,89999997615814209
11706;62211;"Excelente calidad de Ropa y sobre todo muy buena atención excelente todo";-1;0,89999997615814209;0,89999997615814209
11707;62214;"Excelente atención, siempre encontramos lo que buscamos para los niños";-1;0,89999997615814209;0,89999997615814209
11708;62217;"Me encantan los diseños y calidad, moda pensada para los chuquis";-1;0,89999997615814209;0,89999997615814209
11709;62220;"Excelente servicio y atencion";-1;0,89999997615814209;0,89999997615814209
11710;62228;"Excelente la atención que me prestaron y hermosos los diseños para los peques";-1;0,89999997615814209;0,89999997615814209
11711;62231;"Los diseños son geniales.";-1;0,89999997615814209;0,89999997615814209
11712;62231;"Excelente producto y atención del personal.";-1;0,89999997615814209;0,89999997615814209
11713;62235;"Encontré mejor surtido de ropa que en los almacenes de linea";-1;0,89999997615814209;0,89999997615814209
11714;62259;"Excelente calidad y hermosa la ropa";-1;0,89999997615814209;0,89999997615814209
11715;62262;"Son una excelente tienda tiene ropa de muy buena calidad";-1;0,89999997615814209;0,89999997615814209
11716;62267;"Para mí está perfecto todo 
Excelente atención";-1;0,89999997615814209;0,89999997615814209
11717;62273;"Es una excelente marca offcorss desde hace 12 años compro en sus tiendas";-1;0,89999997615814209;0,89999997615814209
11718;62280;"Excelente atención, la asesoría  estuvo muy oportuna.FELICITACIONES por el personal y calidad de sus prendas";-1;0,89999997615814209;0,89999997615814209
11720;62289;"Me parece que la ropa es muy buena y duradera, me  encanta vestir a mi hijo de offcorss.";-1;0,89999997615814209;0,89999997615814209
11724;62307;"La atención de los funcionarios que allí trabajan es muy buena, son atentos y están dispuestos para ayudar a la búsqueda a los clientes.";-1;0,89999997615814209;0,89999997615814209
11725;62321;"Pero en general la calidad es muy buena.";-1;0,89999997615814209;0,89999997615814209
11729;62333;"Excelente los diseños, la calidad";-1;0,89999997615814209;0,89999997615814209
11738;62352;"Pues lo único que tengo para decir es que todo es demasiado hermosa 😍 todo me encanta estoi felizzz de comprar alla";-1;0,89999997615814209;0,89999997615814209
11739;62361;"Excelente atención y buenos precios";-1;0,89999997615814209;0,89999997615814209
11741;62364;"Súper, a pesar de llegar ya para cerrar nos atendieron muy bien y mi mascota se llevó una nueva pañoleta muy hermosa.";-1;0,89999997615814209;0,89999997615814209
11745;62383;"La ropa que le.compro a mi hija desde que nació es súper linda y de buena calidad.";-1;0,89999997615814209;0,89999997615814209
11746;62386;"Muy linda la ropa";-1;0,89999997615814209;0,89999997615814209
11747;62388;"Me gusta mucho la atención recibida en el punto";-1;0,89999997615814209;0,89999997615814209
11751;62409;"muchos éxitos";-1;0,89999997615814209;0,89999997615814209
11752;62417;"Todo salió muy bien hasta el mmto";-1;0,89999997615814209;0,89999997615814209
11754;62421;"Me encanta la ropa de off corss siempre trato de comprarle a mi hijo de sus almacenes";-1;0,89999997615814209;0,89999997615814209
11758;62430;"La ropa es la mejor y la comodidad que les ofrece alos niños es perfecta";-1;0,89999997615814209;0,89999997615814209
11763;62443;"Muchas gracias";-1;0,89999997615814209;0,89999997615814209
11764;62443;"El asesor es súper atento, muy paciente y está muy bien informado!";-1;0,89999997615814209;0,89999997615814209
11765;62443;"Excelente servicio!";-1;0,89999997615814209;0,89999997615814209
11766;62446;"Gracias por su atención siempre me e sentido muy bien atendida.";-1;0,89999997615814209;0,89999997615814209
11767;62446;"me gusta muchos la calidad y los diseños.";-1;0,89999997615814209;0,89999997615814209
11769;62460;"Ambiente agradable para los niños.";-1;0,89999997615814209;0,89999997615814209
11770;62460;"Mercancía de buena calidad.";-1;0,89999997615814209;0,89999997615814209
11771;62460;"Excelente atención.";-1;0,89999997615814209;0,89999997615814209
11773;62462;"Muy amables.";-1;0,89999997615814209;0,89999997615814209
11775;62466;"Me atendieron muy bien.";-1;0,89999997615814209;0,89999997615814209
11778;62473;"Siempre me a gustado los diseños de ropa de la marca offcorss,";-1;0,89999997615814209;0,89999997615814209
11784;62482;"Excelente servicio buenos precios y";-1;0,89999997615814209;0,89999997615814209
11785;62491;"la ropa es de muy buena calidad y gran variedad de ropa para niñ@s";-1;0,89999997615814209;0,89999997615814209
11786;62494;"Muy buen trato y atención";-1;0,89999997615814209;0,89999997615814209
11791;62512;"Y me atendieron excelente.";-1;0,89999997615814209;0,89999997615814209
11795;62542;"Excelente atención de los empleados del almacén";-1;0,89999997615814209;0,89999997615814209
11798;62561;"Excelente productos.";-1;0,89999997615814209;0,89999997615814209
11799;62565;"Gracias por su excelente atención y energía para atenderme";-1;0,89999997615814209;0,89999997615814209
11801;62566;"Excelente atención y desde luego el artículo que compre cumple con todas las expectativas.";-1;0,89999997615814209;0,89999997615814209
11805;62599;"Super maravilloso todo";-1;0,89999997615814209;0,89999997615814209
11807;62616;"Dios les bendiga mucho.";-1;0,89999997615814209;0,89999997615814209
11808;62616;"Felicitaciones a tan buena atención.";-1;0,89999997615814209;0,89999997615814209
11809;62616;"Me encanta la tienda por la variedad de prendas que allí encontramos.";-1;0,89999997615814209;0,89999997615814209
11810;62629;"Excelente calidad";-1;0,89999997615814209;0,89999997615814209
11811;62632;"Sigan así!";-1;0,89999997615814209;0,89999997615814209
11812;62632;"Excelente calidad.";-1;0,89999997615814209;0,89999997615814209
11813;62638;"excelente ropa me encanta todo";-1;0,89999997615814209;0,89999997615814209
11816;62641;"excelente productos";-1;0,89999997615814209;0,89999997615814209
11819;62680;"Además, hay variedad";-1;0,89999997615814209;0,89999997615814209
11820;62680;"Me gusta mucho la ropa de offcorss, porque es de calidad y hay ofertas frecuentemente.";-1;0,89999997615814209;0,89999997615814209
11822;62686;"Es una marca muy buena y super comada para mi hija..";-1;0,89999997615814209;0,89999997615814209
11825;62695;"Muy bien servicio y asesoría";-1;0,89999997615814209;0,89999997615814209
11827;62704;"Me encanta todo lo q venden para nuestros niños";-1;0,89999997615814209;0,89999997615814209
11828;62710;"Me encantan 😍";-1;0,89999997615814209;0,89999997615814209
11830;62714;"Buena calidad del producto 🙌🏻";-1;0,89999997615814209;0,89999997615814209
11831;62714;"Excelente atención….";-1;0,89999997615814209;0,89999997615814209
11838;62741;"Me gusta mucho los diseños";-1;0,89999997615814209;0,89999997615814209
11840;62762;"Me encanta las prendas de esta tienda son excelente calidad";-1;0,89999997615814209;0,89999997615814209
11841;62768;"Feliz día.";-1;0,89999997615814209;0,89999997615814209
11847;62773;"Excelente marca y seevicio";-1;0,89999997615814209;0,89999997615814209
11849;62797;"Buena atención y magníficos productos";-1;0,89999997615814209;0,89999997615814209
11850;62812;"Excelente atencion";-1;0,89999997615814209;0,89999997615814209
11851;62813;"¡Excelente!";-1;0,89999997615814209;0,89999997615814209
11855;62825;"Muy buen servicio";-1;0,89999997615814209;0,89999997615814209
11856;62831;"Me gusta la calidad la atención es buena y mejor los descuentos
Muchas gracias";-1;0,89999997615814209;0,89999997615814209
11857;62837;"Muy buena atencio y buenos productos";-1;0,89999997615814209;0,89999997615814209
11858;62838;"Por el momento todo esta muy bien";-1;0,89999997615814209;0,89999997615814209
11859;62840;"Desde que tengo idea de la existencia de Off Corss 
mis hijos y mis nietos han lucido sus prendas,por su gran calidad de telas y sus líneas exclusivas";-1;0,89999997615814209;0,89999997615814209
11860;62845;"Me gusta la ropa, calidad y estilo.";-1;0,89999997615814209;0,89999997615814209
11861;62846;"La ropa es de buena calidad, bonita y agradable para la piel de los chiquitines.";-1;0,89999997615814209;0,89999997615814209
11862;62857;"Excelente asesoria";-1;0,89999997615814209;0,89999997615814209
11863;62859;"Diversos y lindos diseños";-1;0,89999997615814209;0,89999997615814209
11865;62867;"Compro en offcorss porq me encanta la ropa su material sus diceños y cada vez q pueda lo hago Gracias";-1;0,89999997615814209;0,89999997615814209
11867;62875;"Lo mejor";-1;0,89999997615814209;0,89999997615814209
11869;62877;"Es bonita, estilos únicos para los niños, descuentos.";-1;0,89999997615814209;0,89999997615814209
11872;62886;"Muchas gracias por su atención";-1;0,89999997615814209;0,89999997615814209
11874;62905;"Excelente el servicio, los asesores son muy amables en el restrepo";-1;0,89999997615814209;0,89999997615814209
11877;62929;"Muy buena marca súper 👍";-1;0,89999997615814209;0,89999997615814209
11879;62938;"Todo me pareció excelente ,la atención ,me sentí como en mi casa ,pude escoger con libertad y en calidad y precio me pareció super bien ,me acomodé rápido con los artículos que buscaba .muchas gracias por la calidad de empleados y calidad en artículos y precios.";-1;0,89999997615814209;0,89999997615814209
11881;62942;"Producto de muy buena calidad.";-1;0,89999997615814209;0,89999997615814209
11882;62942;"Excelente atención.";-1;0,89999997615814209;0,89999997615814209
11883;62954;"Excelente atención,";-1;0,89999997615814209;0,89999997615814209
11884;62957;"Gracias!";-1;0,89999997615814209;0,89999997615814209
11885;62957;"Fue muy paciente.";-1;0,89999997615814209;0,89999997615814209
11890;62963;"¡Excelente atención!";-1;0,89999997615814209;0,89999997615814209
11891;62969;"Siempre he utilizado está marca para mis hijos, manejan estilos muy lindos";-1;0,89999997615814209;0,89999997615814209
11893;62971;"Son innovadores en las colecciones y los precios son adsequibles";-1;0,89999997615814209;0,89999997615814209
11894;62972;"Muy lindos los diseños";-1;0,89999997615814209;0,89999997615814209
11896;62981;"Muy buena la tienda gracias por atndernos";-1;0,89999997615814209;0,89999997615814209
11897;62984;"Excelente atención y me encanta la calidad de las prendas";-1;0,89999997615814209;0,89999997615814209
11898;62987;"los produxtis y muy buenos descuentos";-1;0,89999997615814209;0,89999997615814209
11899;62987;"Muy buena la atencion ...";-1;0,89999997615814209;0,89999997615814209
11901;62993;"Es muy buena la atención.";-1;0,89999997615814209;0,89999997615814209
11902;63004;"Excelente calidad y servicio";-1;0,89999997615814209;0,89999997615814209
11903;63011;"Exelente servicio";-1;0,89999997615814209;0,89999997615814209
11904;63015;"Me encanta toda la ropa";-1;0,89999997615814209;0,89999997615814209
11906;63023;"Me encata la ropa para mis niños";-1;0,89999997615814209;0,89999997615814209
11907;63033;"Me gusta mucha la ropa de ustedes para mi hijo.";-1;0,89999997615814209;0,89999997615814209
11908;63037;"Excelente asesoría en viva tunja..";-1;0,89999997615814209;0,89999997615814209
11909;63039;"Exelente servicio";-1;0,89999997615814209;0,89999997615814209
11911;63060;"Super la atención y  me encanta la cálida y diseños de offcross";-1;0,89999997615814209;0,89999997615814209
11912;63063;"Y el personal muy amable";-1;0,89999997615814209;0,89999997615814209
11913;63063;"Me gusta mucho la tienda.";-1;0,89999997615814209;0,89999997615814209
11916;63074;"En la tienda siempre encuentro lo que necesito para mis hijos, en especial a mi niño ya que son de excelente calidad  y siempre mantienen la creatividad de caricaturas plasmadas en sus atuendos";-1;0,89999997615814209;0,89999997615814209
11920;63103;"Muchas gracias.";-1;0,89999997615814209;0,89999997615814209
11922;63103;"He sido vendera de esta marca porq es  de muy buena calidad y mis nietas y nietos la usan , siempre.";-1;0,89999997615814209;0,89999997615814209
11924;63113;"Prendas de excelente calidad, color y diseños exclusivos.";-1;0,89999997615814209;0,89999997615814209
11925;63114;"Excelente marca";-1;0,89999997615814209;0,89999997615814209
11926;63119;"La ropa le encanta a mis hijas";-1;0,89999997615814209;0,89999997615814209
11927;63122;"AMO COMPRAR LA ROPA DE MIS HIJOS EN OFFCORSS";-1;0,89999997615814209;0,89999997615814209
11929;63126;"Excelente servicio 
Ropa muy linda y de buena calidad
Y las promociones 🥳";-1;0,89999997615814209;0,89999997615814209
11934;63164;"Buena atención";-1;0,89999997615814209;0,89999997615814209
11937;63181;"Buenos días, muy buena atención";-1;0,89999997615814209;0,89999997615814209
11938;63187;"Excelente atención y buenos productos.";-1;0,89999997615814209;0,89999997615814209
11942;63214;"Buena atención, producto de excelente calidad muy buenos los descuentos";-1;0,89999997615814209;0,89999997615814209
11943;63217;"Excelente atención y servicio";-1;0,89999997615814209;0,89999997615814209
11945;63221;"Son de muy buena calidad y bonitos.";-1;0,89999997615814209;0,89999997615814209
11946;63225;"Buena atención, en especial sede Mayorca.";-1;0,89999997615814209;0,89999997615814209
11948;63238;"Excelente atención.";-1;0,89999997615814209;0,89999997615814209
11949;63246;"Muy buena calidad y hermosos diseños";-1;0,89999997615814209;0,89999997615814209
11950;63247;"La ropa es muy bonita y de buena calidad.";-1;0,89999997615814209;0,89999997615814209
11951;63252;"Excelentes en todas sus prendas";-1;0,89999997615814209;0,89999997615814209
11952;63256;"Bien todo me gusta la ropa para mi hijo";-1;0,89999997615814209;0,89999997615814209
11953;63261;"Muy buena atención excelentes productos y los mejores precios ✨✨✨✨✨";-1;0,89999997615814209;0,89999997615814209
11954;63267;"Me gusta mucho la ropa muy linda y de muy buena calidad";-1;0,89999997615814209;0,89999997615814209
11955;63271;"Buena atencion y mucha amabilidad";-1;0,89999997615814209;0,89999997615814209
11957;63274;"con toda seguridad volveré...";-1;0,89999997615814209;0,89999997615814209
11962;63310;"Son prendas bonitas,elegantes para nuestros niños.";-1;0,89999997615814209;0,89999997615814209
11963;63314;"Me encanta el surtido y la calidad de la ropa que venden en esta tienda";-1;0,89999997615814209;0,89999997615814209
11964;63317;"Muy buena atención excelentes productos";-1;0,89999997615814209;0,89999997615814209
11965;63319;"Me gusta mucho la ropa que se encuentra allí, es de muy buen a calidad";-1;0,89999997615814209;0,89999997615814209
11966;63325;"Me gusta la marca";-1;0,89999997615814209;0,89999997615814209
11967;63340;"Felicitaciones por el orden y la atención";-1;0,89999997615814209;0,89999997615814209
11969;63340;"Muy buenos precios, me gustaron mucho las promociones.";-1;0,89999997615814209;0,89999997615814209
11970;63343;"Muy buenas prendas exelente atención";-1;0,89999997615814209;0,89999997615814209
11971;63346;"Muy buenas prendas de vestir para niños y niñas";-1;0,89999997615814209;0,89999997615814209
11972;63357;"Me encanto encontrsr tallas grandes en su tienda y la amabilidad de la persona que me atendio";-1;0,89999997615814209;0,89999997615814209
11973;63363;"Son super los descuentos, y la atención es demasiado buena";-1;0,89999997615814209;0,89999997615814209
11974;63364;"Exelente atención";-1;0,89999997615814209;0,89999997615814209
11975;63370;"Excelente atencion al publico";-1;0,89999997615814209;0,89999997615814209
11976;63381;"Gracias por la esmerada asesoría de la colaboradora";-1;0,89999997615814209;0,89999997615814209
11977;63385;"Es muy linda la ropa y el lugar es muy bonito";-1;0,89999997615814209;0,89999997615814209
11980;63395;"La ropa es super mis nietos la usan gracias";-1;0,89999997615814209;0,89999997615814209
11981;63397;"Excelente tienda muy como y ordenada";-1;0,89999997615814209;0,89999997615814209
11983;63408;"Me encanta la ropa";-1;0,89999997615814209;0,89999997615814209
11984;63410;"Excelentes prendas muy recomendable";-1;0,89999997615814209;0,89999997615814209
11985;63424;"Excelente ropa muy buen servicio";-1;0,89999997615814209;0,89999997615814209
11986;63428;"Buenas colección
Buenas atención";-1;0,89999997615814209;0,89999997615814209
11991;63461;"Me gusta mucho esta marca de ropa sale de muy buena calidad.";-1;0,89999997615814209;0,89999997615814209
11992;63470;"Excelente atención, disposición y calidad humana, ¡super bien asesora!";-1;0,89999997615814209;0,89999997615814209
11994;63482;"Los mejores  diseños que  he visto para mi hija aunque en el promedio es costoso los diseños y la calidad los vale";-1;0,89999997615814209;0,89999997615814209
11996;63484;"Calidad y diseño";-1;0,89999997615814209;0,89999997615814209
11997;63485;"De resto me parece muy bien todo, la asesoría y la calidad de los productos.";-1;0,89999997615814209;0,89999997615814209
11999;63503;"Me encantó todo lo que vi en la tienda, y la atención excelente";-1;0,89999997615814209;0,89999997615814209
12001;63533;"Exelente la atención y la calidad 
Muy bien cervicio";-1;0,89999997615814209;0,89999997615814209
12002;63538;"Muy buen surtido de mercancía
En general felicitaciones 👍";-1;0,89999997615814209;0,89999997615814209
12003;63538;"Exelente servicio
 la atención de las del personal excelente .";-1;0,89999997615814209;0,89999997615814209
12004;63539;"Buen servicio de atención";-1;0,89999997615814209;0,89999997615814209
12006;63542;"Soy cliente feliz de OFFCORSS";-1;0,89999997615814209;0,89999997615814209
12009;63557;"Muy buen servicio y atension .y buena calidad de ropa";-1;0,89999997615814209;0,89999997615814209
12014;63579;"Excelente servicio!";-1;0,89999997615814209;0,89999997615814209
12016;63585;"Buenas tardes primero que todo mi nombre es HERMIS ALEXANDER MONTEALEGRE y la experiencia es fabulosa muchas gracias";-1;0,89999997615814209;0,89999997615814209
12017;63588;"Me encanta la calidad de sus prendas a sido mi preferida comparándola con otras marcas.";-1;0,89999997615814209;0,89999997615814209
12019;63597;"Atentos a colaborar con amabilidad y eficiencia";-1;0,89999997615814209;0,89999997615814209
12020;63597;"Muy buen servicio.";-1;0,89999997615814209;0,89999997615814209
12021;63603;"Siempre cosas lindas!!";-1;0,89999997615814209;0,89999997615814209
12025;63619;"Me encanta la marca y la calidad de las telas y además de sus diseños para los más pequeños";-1;0,89999997615814209;0,89999997615814209
12027;63626;"Muy linda esta colección";-1;0,89999997615814209;0,89999997615814209
12028;63644;"Una excelente marca y muy buen servicio";-1;0,89999997615814209;0,89999997615814209
12029;63645;"Muy buena atención y servicio";-1;0,89999997615814209;0,89999997615814209
12030;63646;"Excelente calidad";-1;0,89999997615814209;0,89999997615814209
12032;63651;"Felicitaciones.";-1;0,89999997615814209;0,89999997615814209
12033;63651;"El personal es muy amable y eficaz.";-1;0,89999997615814209;0,89999997615814209
12034;63655;"buenos productos, variedad";-1;0,89999997615814209;0,89999997615814209
12035;63660;"Muy lindo el local, buena atención y excelente calidad de la ropa.";-1;0,89999997615814209;0,89999997615814209
12036;63663;"Excelente atencion.";-1;0,89999997615814209;0,89999997615814209
12038;63667;"Excelente servicio de la asesora.";-1;0,89999997615814209;0,89999997615814209
12043;63703;"Excelente marca";-1;0,89999997615814209;0,89999997615814209
12047;63720;"Muy bueno  excelente";-1;0,89999997615814209;0,89999997615814209
12048;63723;"Exelente servicio";-1;0,89999997615814209;0,89999997615814209
12049;63729;"La atención es excelente";-1;0,89999997615814209;0,89999997615814209
12050;63734;"Todo muy bonito y muy buena calidad";-1;0,89999997615814209;0,89999997615814209
12051;63735;"La calidad de la ropa si es muy buena soy cliente desde hace rato";-1;0,89999997615814209;0,89999997615814209
12054;63750;"Excelente marca y muy buena atención";-1;0,89999997615814209;0,89999997615814209
12059;63780;"La atención del personal es muy buena, y la calidad";-1;0,89999997615814209;0,89999997615814209
12060;63785;"Super atentos, felicidades";-1;0,89999997615814209;0,89999997615814209
12061;63794;"Me encanta las prendas de offcorss";-1;0,89999997615814209;0,89999997615814209
12064;63795;"La atencion buena.";-1;0,89999997615814209;0,89999997615814209
12065;63795;"Esta calidad de los articulos que ustedes venden y ofrecen a la ciudadania son unicos y de excelente calidad porque son confeccionados de acuerdo a la edad de las personas.";-1;0,89999997615814209;0,89999997615814209
12066;63798;"Excelente ropa";-1;0,89999997615814209;0,89999997615814209
12067;63807;"Buena atención";-1;0,89999997615814209;0,89999997615814209
12068;63810;"Siempre excelente";-1;0,89999997615814209;0,89999997615814209
12069;63813;"Muy bien atendido, excelente atención al público, los chicos muy ágiles";-1;0,89999997615814209;0,89999997615814209
12071;63822;"Gracias Dios te bendiga";-1;0,89999997615814209;0,89999997615814209
12073;63824;"Por que la ropa tiene calidad";-1;0,89999997615814209;0,89999997615814209
12074;63825;"Exelente atención son los mejores";-1;0,89999997615814209;0,89999997615814209
12075;63830;"Me encanta comprar en offcorss";-1;0,89999997615814209;0,89999997615814209
12076;63846;"He tenido una exelente experiencia en mis compras la atención muy buena,  super recomendada";-1;0,89999997615814209;0,89999997615814209
12077;63853;"Muy buena atención y excelente calidad";-1;0,89999997615814209;0,89999997615814209
12079;63861;"Me gusta l ropa me parece que es linda y precios cómodos lo regalos de bebé y a mis nietos compro en los almacenes Dios los bendiga es difícil hacer empresa";-1;0,89999997615814209;0,89999997615814209
12080;63879;"Gracias por vestir de la mejor forma a mis hijos";-1;0,89999997615814209;0,89999997615814209
12082;63891;"Me encanta la marca, ojalá mantengan el local del Palatino";-1;0,89999997615814209;0,89999997615814209
12084;63897;"Me encantó la atención de todos, súper amables.";-1;0,89999997615814209;0,89999997615814209
12085;63906;"Excelente servicios";-1;0,89999997615814209;0,89999997615814209
12089;63923;"Gracias, bendiciones";-1;0,89999997615814209;0,89999997615814209
12090;63924;"Buenos asesores comerciales.";-1;0,89999997615814209;0,89999997615814209
12091;63924;"Muy buen servicio al cliente.";-1;0,89999997615814209;0,89999997615814209
12092;63927;"Recibí una atención muy especial por parte de la vendedora,la cual me permitió aclarar las dudas relacionadas con la talla y escoger los diseños";-1;0,89999997615814209;0,89999997615814209
12093;63928;"Son productos confeccionados con muy bonitos diseños,cómodos y de buena calidad";-1;0,89999997615814209;0,89999997615814209
12094;63945;"Son los mejores en ropa infantil";-1;0,89999997615814209;0,89999997615814209
12096;63951;"Buena atencion";-1;0,89999997615814209;0,89999997615814209
12098;63966;"Excelentes productos y atención por parte de los encargados de la tienda outlet Fontibon";-1;0,89999997615814209;0,89999997615814209
12099;63969;"Excelente el servicio y la atención, de igual las prendas y sus diseños son hermosos";-1;0,89999997615814209;0,89999997615814209
12100;63978;"Excelente servicio y prendas de calidad";-1;0,89999997615814209;0,89999997615814209
12101;63986;"Excelente atención y servicio";-1;0,89999997615814209;0,89999997615814209
12106;64007;"Excelente atención y rapidez en el pago.";-1;0,89999997615814209;0,89999997615814209
12108;64022;"Excelente atencion";-1;0,89999997615814209;0,89999997615814209
12109;64025;"Me encantan las prendas oofcor soy clienta de halla felicitaciones";-1;0,89999997615814209;0,89999997615814209
12111;64033;"Excelente atencion.";-1;0,89999997615814209;0,89999997615814209
12113;64043;"Excelente la atención";-1;0,89999997615814209;0,89999997615814209
12117;64069;"Calidad insuperable";-1;0,89999997615814209;0,89999997615814209
12118;64070;"Excelente.";-1;0,89999997615814209;0,89999997615814209
12119;64073;"Gracias por su atencion";-1;0,89999997615814209;0,89999997615814209
12120;64076;"Me parece una marca excelente, de buena calidad y con comodidad para mi hijo";-1;0,89999997615814209;0,89999997615814209
12122;64082;"Me gusto la oferta q tenian el dia d hoy";-1;0,89999997615814209;0,89999997615814209
12124;64085;"Excelente atención muchas gracias";-1;0,89999997615814209;0,89999997615814209
12125;64088;"Buena atención y excelente mercancia";-1;0,89999997615814209;0,89999997615814209
